,ADANIENT.NS,APOLLOHOSP.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,ICICIBANK.NS,INDUSINDBK.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,RELIANCE.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2021-06-23 10:15:00+05:30,1517.1500244140625,3243.60009765625,4250.0,2434.0,6085.7001953125,535.1500244140625,3665.10009765625,961.2000122070312,149.60000610351562,721.25,2975.60009765625,373.0,631.2999877929688,1007.5,204.4499969482422,1738.300048828125,1493.8499755859375,7460.0,17471.30078125,118.25,122.4000015258789,2218.10009765625,758.0,111.75999450683594,3279.64990234375,1046.5,1764.5999755859375,6843.0498046875,545.4500122070312
2021-06-23 11:15:00+05:30,1522.0,3247.300048828125,4250.60009765625,2439.60009765625,6077.25,534.8499755859375,3671.39990234375,957.5999755859375,149.3000030517578,720.2999877929688,2958.25,372.75,629.9500122070312,1004.8499755859375,204.3000030517578,1740.949951171875,1496.6500244140625,7460.0,17470.05078125,118.0999984741211,122.25,2216.85009765625,761.7999877929688,111.9000015258789,3278.64990234375,1052.5999755859375,1773.25,6891.85009765625,544.0999755859375
2021-06-23 12:15:00+05:30,1511.0,3246.85009765625,4240.0,2455.60009765625,6062.64990234375,536.3499755859375,3675.0,959.0,149.10000610351562,720.5,2951.550048828125,371.45001220703125,628.0,1002.75,204.14999389648438,1729.0,1492.449951171875,7420.0,17433.80078125,117.1500015258789,122.25,2208.89990234375,757.3499755859375,111.29000091552734,3263.60009765625,1052.0,1774.949951171875,6876.0498046875,542.5999755859375
2021-06-23 13:15:00+05:30,1501.699951171875,3251.0,4215.5,2467.0,6065.0,537.5499877929688,3672.0,958.6500244140625,149.25,719.0999755859375,2936.449951171875,371.25,627.0,1005.5999755859375,204.35000610351562,1738.5999755859375,1485.449951171875,7464.0,17403.30078125,117.69999694824219,122.3499984741211,2216.35009765625,759.9500122070312,111.49000549316406,3266.25,1056.6500244140625,1775.5,6930.0,542.7999877929688
2021-06-23 14:15:00+05:30,1509.75,3247.89990234375,4193.39990234375,2458.14013671875,6015.39990234375,534.2999877929688,3661.0,956.1500244140625,148.5500030517578,717.6500244140625,2928.89990234375,367.75,624.2999877929688,999.8499755859375,203.9499969482422,1735.800048828125,1478.0,7437.0498046875,17412.0,117.25,123.5,2203.89990234375,758.75,109.86000061035156,3260.75,1055.6500244140625,1784.0,6900.0498046875,540.0499877929688
2021-06-23 15:15:00+05:30,1499.949951171875,3244.800048828125,4198.60009765625,2456.449951171875,6017.85009765625,534.0499877929688,3663.800048828125,960.0,148.4499969482422,718.0,2928.35009765625,368.3500061035156,625.0499877929688,999.7000122070312,204.0500030517578,1738.5,1482.0,7432.7001953125,17414.80078125,117.19999694824219,123.25,2208.0,757.8499755859375,110.1550064086914,3264.0,1056.449951171875,1782.550048828125,6903.35009765625,540.3499755859375
2021-06-24 09:15:00+05:30,1490.300048828125,3174.39990234375,4197.89990234375,2458.340087890625,6068.0,531.0499877929688,3677.0,951.5499877929688,148.25,718.4500122070312,2916.550048828125,367.79998779296875,629.0,996.5999755859375,203.35000610351562,1732.25,1506.5,7476.0498046875,17404.900390625,116.0999984741211,123.19999694824219,2192.0,761.5499877929688,111.30000305175781,3300.449951171875,1059.9000244140625,1773.25,6955.0,543.4500122070312
2021-06-24 10:15:00+05:30,1505.449951171875,3180.949951171875,4212.0498046875,2452.800048828125,6085.0,531.7999877929688,3684.35009765625,948.7000122070312,146.85000610351562,715.5,2910.10009765625,369.25,627.0,1000.2999877929688,203.39999389648438,1733.8499755859375,1512.699951171875,7503.0,17454.900390625,116.4000015258789,122.8499984741211,2177.10009765625,760.4000244140625,110.9000015258789,3326.0,1063.699951171875,1782.1500244140625,6948.2998046875,543.0
2021-06-24 11:15:00+05:30,1509.5999755859375,3178.0,4208.7001953125,2441.27001953125,6073.39990234375,531.25,3694.0,948.3499755859375,147.85000610351562,715.5499877929688,2902.300048828125,371.3500061035156,628.0,1003.2000122070312,202.89999389648438,1730.300048828125,1506.75,7526.5498046875,17480.0,116.1500015258789,122.75,2178.64990234375,760.5,111.3449935913086,3348.0,1061.5999755859375,1783.550048828125,6946.64990234375,543.9500122070312
2021-06-24 12:15:00+05:30,1508.0,3191.0,4203.2001953125,2446.010009765625,6072.0,531.6500244140625,3691.300048828125,948.5499877929688,147.35000610351562,717.0,2905.449951171875,371.3500061035156,628.5,1004.0,202.9499969482422,1734.949951171875,1501.75,7527.14990234375,17511.599609375,116.1500015258789,122.80000305175781,2173.949951171875,757.5999755859375,111.49000549316406,3366.550048828125,1072.0,1784.4000244140625,6931.64990234375,548.7999877929688
2021-06-24 13:15:00+05:30,1499.5,3209.75,4216.89990234375,2446.89990234375,6068.9501953125,529.5,3696.25,949.2000122070312,146.6999969482422,714.75,2894.89990234375,370.20001220703125,633.6500244140625,1005.75,202.85000610351562,1736.0,1500.0,7503.9501953125,17546.25,116.0999984741211,122.19999694824219,2181.60009765625,755.2999877929688,111.5199966430664,3363.800048828125,1076.0999755859375,1779.5,6935.7998046875,547.7000122070312
2021-06-24 14:15:00+05:30,1506.0,3204.10009765625,4223.60009765625,2469.760009765625,6037.85009765625,528.4500122070312,3692.25,950.9000244140625,146.60000610351562,719.25,2903.199951171875,368.5,633.7000122070312,1001.7999877929688,203.35000610351562,1738.4000244140625,1504.300048828125,7518.2998046875,17600.0,118.19999694824219,122.19999694824219,2158.949951171875,757.9000244140625,111.1550064086914,3378.0,1081.0,1777.4000244140625,6955.35009765625,548.9000244140625
2021-06-24 15:15:00+05:30,1515.699951171875,3203.25,4229.89990234375,2466.64990234375,6045.0,529.8499755859375,3689.10009765625,950.9000244140625,147.0,719.5999755859375,2915.0,369.04998779296875,634.0499877929688,1000.6500244140625,203.25,1741.6500244140625,1510.0,7530.35009765625,17619.75,118.0999984741211,122.44999694824219,2147.550048828125,761.0,111.8499984741211,3370.0,1080.0,1780.8499755859375,6961.9501953125,547.9500122070312
2021-06-25 09:15:00+05:30,1520.0,3308.0,4215.0498046875,2489.0,6068.0,531.3499755859375,3679.39990234375,950.3499755859375,147.25,723.0,2940.0,373.29998779296875,644.25,1006.9500122070312,204.8000030517578,1724.0,1513.949951171875,7614.89990234375,17440.0,117.30000305175781,122.1500015258789,2094.39990234375,761.5,115.5999984741211,3381.0,1101.949951171875,1778.699951171875,6940.7998046875,545.5999755859375
2021-06-25 10:15:00+05:30,1517.0,3324.10009765625,4212.75,2488.800048828125,6054.7998046875,530.2000122070312,3662.550048828125,950.6500244140625,147.75,726.25,2943.5,378.1499938964844,639.5,1011.6500244140625,204.9499969482422,1724.75,1511.550048828125,7600.5498046875,17504.80078125,117.0999984741211,123.5,2099.949951171875,758.9500122070312,116.94000244140625,3366.85009765625,1093.5999755859375,1784.0,6956.10009765625,545.9000244140625
2021-06-25 11:15:00+05:30,1518.050048828125,3407.199951171875,4218.89990234375,2488.199951171875,6049.0,533.5499877929688,3663.0,958.0499877929688,148.3000030517578,727.0499877929688,2937.64990234375,378.8999938964844,646.5499877929688,1011.1500244140625,205.0500030517578,1726.4000244140625,1522.5,7630.85009765625,17563.400390625,116.9000015258789,122.75,2102.699951171875,759.75,115.81999206542969,3372.0,1083.25,1765.550048828125,6957.2998046875,545.5999755859375
2021-06-25 12:15:00+05:30,1503.9000244140625,3459.0,4198.60009765625,2492.60009765625,6071.35009765625,534.1500244140625,3660.0,954.4000244140625,148.64999389648438,728.7999877929688,2931.25,377.0,645.4500122070312,1013.2000122070312,204.85000610351562,1727.4000244140625,1525.949951171875,7642.7998046875,17515.0,116.19999694824219,122.6500015258789,2114.800048828125,757.9500122070312,116.18000793457031,3383.85009765625,1083.9000244140625,1754.1500244140625,6935.2998046875,547.0999755859375
2021-06-25 13:15:00+05:30,1509.0,3438.75,4202.4501953125,2491.43017578125,6084.35009765625,533.4000244140625,3655.949951171875,953.0499877929688,148.9499969482422,725.25,2928.0,376.70001220703125,648.6500244140625,1016.9000244140625,205.0,1743.699951171875,1526.550048828125,7649.85009765625,17460.599609375,116.44999694824219,121.5999984741211,2111.64990234375,758.2000122070312,115.91999816894531,3364.60009765625,1085.050048828125,1746.1500244140625,6930.5498046875,544.7000122070312
2021-06-25 14:15:00+05:30,1519.3499755859375,3446.85009765625,4198.5498046875,2497.5,6077.9501953125,535.2000122070312,3659.0,956.0499877929688,148.6999969482422,726.9000244140625,2934.25,375.8999938964844,649.9500122070312,1013.75,205.0500030517578,1737.0,1525.0,7651.5,17512.900390625,116.05000305175781,120.55000305175781,2104.0,757.5,116.69499206542969,3380.85009765625,1090.4000244140625,1753.9000244140625,6923.9501953125,547.9500122070312
2021-06-25 15:15:00+05:30,1519.449951171875,3430.0,4196.14990234375,2497.31982421875,6075.7998046875,535.0999755859375,3665.0,957.0999755859375,148.85000610351562,725.8499755859375,2942.0,375.6499938964844,648.5,1010.0,205.10000610351562,1734.0,1520.0,7622.0498046875,17506.69921875,116.0999984741211,121.0999984741211,2104.5,757.5999755859375,116.55000305175781,3371.199951171875,1089.5,1753.8499755859375,6906.0,547.0
2021-06-28 09:15:00+05:30,1538.3499755859375,3421.800048828125,4182.39990234375,2487.9599609375,6064.39990234375,533.4000244140625,3661.25,964.6500244140625,148.35000610351562,703.5499877929688,2939.25,377.8999938964844,649.9000244140625,1013.3499755859375,204.5500030517578,1742.449951171875,1525.699951171875,7611.5,17595.0,117.5,123.75,2110.5,766.75,117.69999694824219,3347.0,1083.9000244140625,1738.300048828125,6922.75,546.5499877929688
2021-06-28 10:15:00+05:30,1545.3499755859375,3451.5,4180.0498046875,2472.010009765625,6025.39990234375,531.7000122070312,3652.0,968.0,147.64999389648438,704.2000122070312,2940.300048828125,380.6000061035156,648.3499755859375,1011.5,204.25,1730.300048828125,1516.300048828125,7604.0,17570.0,117.3499984741211,123.05000305175781,2099.949951171875,767.5,118.86500549316406,3339.60009765625,1084.9000244140625,1723.0999755859375,6911.10009765625,546.3499755859375
2021-06-28 11:15:00+05:30,1544.0,3471.199951171875,4175.9501953125,2482.60009765625,6034.0,533.0499877929688,3661.949951171875,969.4000244140625,148.10000610351562,705.5999755859375,2946.25,379.3500061035156,647.0999755859375,1017.9000244140625,203.64999389648438,1736.5,1513.800048828125,7605.89990234375,17561.650390625,117.1500015258789,123.19999694824219,2098.60009765625,767.8499755859375,117.63999938964844,3339.050048828125,1090.0,1730.4000244140625,6898.39990234375,547.2000122070312
2021-06-28 12:15:00+05:30,1542.949951171875,3464.89990234375,4173.7998046875,2478.25,6040.0,533.25,3666.550048828125,962.5999755859375,148.0500030517578,705.5499877929688,2938.85009765625,382.79998779296875,648.9500122070312,1014.4000244140625,203.8000030517578,1737.5999755859375,1515.9000244140625,7600.0,17549.900390625,116.9000015258789,123.05000305175781,2100.199951171875,765.75,118.38999938964844,3341.949951171875,1092.9000244140625,1729.800048828125,6889.7998046875,548.25
2021-06-28 13:15:00+05:30,1535.699951171875,3431.39990234375,4182.2001953125,2479.43017578125,6036.85009765625,532.0499877929688,3678.800048828125,963.5499877929688,147.60000610351562,700.1500244140625,2940.0,382.6000061035156,651.2000122070312,1009.4000244140625,203.8000030517578,1736.949951171875,1515.300048828125,7585.0,17535.05078125,116.69999694824219,122.75,2095.85009765625,764.1500244140625,117.83000183105469,3346.0,1097.6500244140625,1726.3499755859375,6885.0,548.9500122070312
2021-06-28 14:15:00+05:30,1528.5999755859375,3457.5,4182.89990234375,2475.81982421875,6034.2998046875,531.0499877929688,3664.85009765625,962.7000122070312,147.25,697.2000122070312,2943.35009765625,382.1499938964844,650.5499877929688,1006.0499877929688,203.6999969482422,1733.4000244140625,1513.4000244140625,7604.0498046875,17505.900390625,116.1500015258789,122.3499984741211,2083.800048828125,765.0999755859375,118.36000061035156,3335.699951171875,1106.8499755859375,1727.25,6863.0,547.5999755859375
2021-06-28 15:15:00+05:30,1525.75,3441.5,4183.4501953125,2475.580078125,6037.0498046875,531.5,3667.25,963.0499877929688,147.1999969482422,696.0,2940.85009765625,382.04998779296875,650.0999755859375,1008.9000244140625,203.6999969482422,1732.0,1514.449951171875,7598.0,17520.0,116.19999694824219,122.5999984741211,2089.0,767.2000122070312,118.5,3336.75,1105.050048828125,1728.050048828125,6869.4501953125,547.3499755859375
2021-06-29 09:15:00+05:30,1528.800048828125,3561.050048828125,4135.5498046875,2477.219970703125,6035.75,530.0,3623.449951171875,962.5,146.6999969482422,693.0,2934.699951171875,378.0,643.0499877929688,1005.7000122070312,204.25,1712.0,1524.0,7521.9501953125,17538.80078125,116.4000015258789,120.8499984741211,2094.949951171875,765.6500244140625,117.94499206542969,3351.550048828125,1096.75,1732.949951171875,6818.5,550.7999877929688
2021-06-29 10:15:00+05:30,1516.800048828125,3581.699951171875,4125.0498046875,2496.0,6131.10009765625,531.1500244140625,3630.0,975.5999755859375,146.3000030517578,698.5,2932.800048828125,376.3500061035156,642.4500122070312,1007.0,203.89999389648438,1707.75,1516.0,7491.89990234375,17585.0,115.5999984741211,119.94999694824219,2098.39990234375,764.0999755859375,117.31500244140625,3342.14990234375,1094.199951171875,1739.6500244140625,6806.0,549.25
2021-06-29 11:15:00+05:30,1525.1500244140625,3574.10009765625,4123.85009765625,2476.93994140625,6099.0,528.5999755859375,3651.25,969.7999877929688,146.10000610351562,689.7000122070312,2933.5,375.29998779296875,640.5999755859375,1010.2000122070312,203.85000610351562,1708.949951171875,1506.5999755859375,7468.0,17638.55078125,115.8499984741211,120.1500015258789,2087.85009765625,762.6500244140625,117.18499755859375,3336.0,1094.0,1739.0,6810.89990234375,544.0
2021-06-29 12:15:00+05:30,1531.5999755859375,3581.0,4133.75,2475.0,6090.5,528.1500244140625,3650.85009765625,970.2999877929688,146.14999389648438,695.6500244140625,2933.85009765625,375.0,639.9500122070312,1008.0,203.85000610351562,1712.699951171875,1510.5999755859375,7461.9501953125,17699.849609375,115.94999694824219,120.05000305175781,2099.0,762.5999755859375,117.53499603271484,3343.60009765625,1100.3499755859375,1733.550048828125,6825.0,547.75
2021-06-29 13:15:00+05:30,1537.300048828125,3585.5,4134.0,2467.5,6068.5,527.0499877929688,3651.949951171875,967.3499755859375,145.64999389648438,691.0,2934.5,374.6499938964844,640.0,1009.9000244140625,203.60000610351562,1712.9000244140625,1514.25,7474.85009765625,17634.19921875,116.1500015258789,120.0,2098.0,759.4500122070312,117.55000305175781,3337.64990234375,1096.949951171875,1724.199951171875,6827.89990234375,546.4000244140625
2021-06-29 14:15:00+05:30,1521.4000244140625,3592.0,4125.89990234375,2461.199951171875,6052.89990234375,524.7999877929688,3653.60009765625,983.9500122070312,144.60000610351562,685.4500122070312,2925.949951171875,373.79998779296875,640.2000122070312,1020.6500244140625,203.3000030517578,1707.050048828125,1511.5999755859375,7486.0,17590.05078125,117.5,119.19999694824219,2085.60009765625,758.3499755859375,117.19999694824219,3342.89990234375,1086.199951171875,1730.699951171875,6823.60009765625,542.4500122070312
2021-06-29 15:15:00+05:30,1524.0999755859375,3591.14990234375,4120.0,2459.97998046875,6052.0,525.9500122070312,3657.14990234375,979.0,145.60000610351562,687.9500122070312,2930.0,374.25,640.0,1015.0,203.25,1705.6500244140625,1510.9000244140625,7487.5,17599.25,116.69999694824219,119.75,2090.0,760.5,117.2550048828125,3340.85009765625,1088.6500244140625,1731.5999755859375,6824.7001953125,543.8499755859375
2021-06-30 09:15:00+05:30,1524.9000244140625,3648.60009765625,4148.35009765625,2458.25,6091.0,528.2999877929688,3659.14990234375,979.9500122070312,145.64999389648438,691.4000244140625,2915.0,376.0,636.75,1024.300048828125,204.14999389648438,1703.9000244140625,1522.800048828125,7548.75,17705.599609375,116.9000015258789,120.19999694824219,2099.75,760.9500122070312,118.44999694824219,3372.0,1096.0,1744.949951171875,6836.10009765625,546.0999755859375
2021-06-30 10:15:00+05:30,1528.449951171875,3604.0,4133.75,2458.5,6118.14990234375,527.7000122070312,3652.0,972.0,146.10000610351562,693.75,2920.050048828125,376.1499938964844,640.0499877929688,1026.0,203.3000030517578,1736.9000244140625,1505.9000244140625,7537.5,17665.150390625,116.44999694824219,120.19999694824219,2105.800048828125,759.5,118.4949951171875,3375.5,1098.5,1746.0,6836.4501953125,544.9500122070312
2021-06-30 11:15:00+05:30,1530.0999755859375,3613.0,4133.2001953125,2455.60009765625,6089.5,527.4000244140625,3641.25,977.0999755859375,146.60000610351562,694.2000122070312,2920.800048828125,376.0,637.9000244140625,1025.25,203.14999389648438,1738.699951171875,1506.949951171875,7551.0,17650.849609375,117.25,120.30000305175781,2117.800048828125,759.7999877929688,118.18000793457031,3368.35009765625,1103.550048828125,1747.550048828125,6825.0,545.7000122070312
2021-06-30 12:15:00+05:30,1530.3499755859375,3616.0,4134.60009765625,2458.22998046875,6104.9501953125,529.6500244140625,3645.0,977.3499755859375,146.75,691.4500122070312,2911.60009765625,376.6499938964844,638.2000122070312,1025.4000244140625,203.25,1729.6500244140625,1513.6500244140625,7554.5,17649.650390625,117.44999694824219,120.0999984741211,2111.25,760.25,118.125,3363.25,1101.800048828125,1743.1500244140625,6838.7998046875,546.4500122070312
2021-06-30 13:15:00+05:30,1524.3499755859375,3631.300048828125,4140.0,2442.39990234375,6073.5,528.5499877929688,3645.0,974.1500244140625,146.89999389648438,689.25,2908.949951171875,375.79998779296875,634.6500244140625,1019.5999755859375,203.10000610351562,1721.9000244140625,1505.699951171875,7549.64990234375,17675.0,117.19999694824219,119.0999984741211,2111.60009765625,751.4000244140625,118.0,3350.300048828125,1093.3499755859375,1734.300048828125,6848.0,547.2000122070312
2021-06-30 14:15:00+05:30,1506.0999755859375,3616.0,4134.9501953125,2420.830078125,6009.0,524.9000244140625,3649.050048828125,972.4000244140625,146.8000030517578,685.9500122070312,2899.050048828125,371.29998779296875,630.5499877929688,1015.25,202.6999969482422,1704.550048828125,1500.0999755859375,7513.39990234375,17605.05078125,116.30000305175781,117.9000015258789,2111.75,754.1500244140625,116.46500396728516,3341.64990234375,1095.6500244140625,1730.800048828125,6767.64990234375,546.0
2021-06-30 15:15:00+05:30,1507.550048828125,3619.85009765625,4133.85009765625,2415.239990234375,6009.0,528.0,3649.64990234375,971.0499877929688,146.4499969482422,688.0,2905.0,372.3999938964844,631.4500122070312,1016.3499755859375,202.6999969482422,1704.9000244140625,1499.8499755859375,7515.89990234375,17633.0,116.19999694824219,117.8499984741211,2112.0,754.4000244140625,116.4949951171875,3345.75,1095.449951171875,1732.5,6776.0,545.6500244140625
2021-07-01 09:15:00+05:30,1514.0,3656.89990234375,4210.25,2414.68017578125,5990.0,526.0499877929688,3628.64990234375,973.2999877929688,147.1999969482422,690.5999755859375,2926.5,375.54998779296875,631.7999877929688,1008.0499877929688,203.0,1718.4000244140625,1494.0999755859375,7535.85009765625,17676.349609375,116.5,118.5,2115.0,755.7000122070312,117.25999450683594,3345.550048828125,1086.1500244140625,1734.0,6716.35009765625,541.5999755859375
2021-07-01 10:15:00+05:30,1492.199951171875,3648.60009765625,4213.0,2416.06005859375,6005.0,524.5,3633.449951171875,972.6500244140625,146.0500030517578,690.3499755859375,2934.14990234375,375.20001220703125,631.8499755859375,1011.0,203.0,1722.8499755859375,1486.1500244140625,7547.10009765625,17675.599609375,116.1500015258789,118.05000305175781,2111.35009765625,758.5,116.19999694824219,3344.60009765625,1087.550048828125,1734.300048828125,6708.0,539.4500122070312
2021-07-01 11:15:00+05:30,1500.0,3656.85009765625,4234.85009765625,2413.06005859375,5996.5,524.1500244140625,3635.0,972.9500122070312,145.8000030517578,686.5,2927.5,377.79998779296875,631.8499755859375,1015.2000122070312,202.85000610351562,1713.0999755859375,1484.4000244140625,7571.0,17622.349609375,116.6500015258789,118.19999694824219,2110.0,755.6500244140625,116.30999755859375,3345.0,1084.199951171875,1730.0,6710.0,539.5999755859375
2021-07-01 12:15:00+05:30,1498.0,3668.949951171875,4225.2998046875,2393.119873046875,5999.9501953125,524.75,3628.050048828125,975.0499877929688,145.8000030517578,687.6500244140625,2932.199951171875,378.79998779296875,635.0499877929688,1014.5999755859375,203.39999389648438,1719.0,1481.5,7570.39990234375,17643.599609375,117.1500015258789,118.0999984741211,2110.35009765625,758.0,116.57499694824219,3345.300048828125,1084.0999755859375,1731.25,6711.89990234375,539.4000244140625
2021-07-01 13:15:00+05:30,1504.9000244140625,3666.35009765625,4213.0,2384.14013671875,5987.85009765625,524.0,3614.75,974.0499877929688,145.8000030517578,686.5499877929688,2922.5,378.8500061035156,635.0,1014.4000244140625,203.10000610351562,1719.0,1489.0999755859375,7574.0,17684.099609375,117.30000305175781,118.3499984741211,2109.800048828125,758.0999755859375,116.55500793457031,3341.60009765625,1084.550048828125,1740.4000244140625,6707.5498046875,538.8499755859375
2021-07-01 14:15:00+05:30,1492.199951171875,3676.0,4206.0,2361.60009765625,5973.0,522.2999877929688,3600.10009765625,978.5999755859375,145.60000610351562,685.4500122070312,2923.85009765625,379.3999938964844,630.9000244140625,1008.0,203.0500030517578,1715.949951171875,1494.550048828125,7584.39990234375,17635.44921875,117.19999694824219,118.5999984741211,2096.10009765625,755.7000122070312,116.2800064086914,3341.699951171875,1085.300048828125,1740.550048828125,6705.0,539.5499877929688
2021-07-01 15:15:00+05:30,1492.0,3678.449951171875,4207.0,2367.800048828125,5968.39990234375,523.0,3596.949951171875,978.0999755859375,145.6999969482422,685.75,2922.5,379.79998779296875,631.75,1008.0,203.10000610351562,1716.0999755859375,1492.300048828125,7584.39990234375,17646.19921875,117.5999984741211,118.9000015258789,2099.949951171875,756.0499877929688,116.3550033569336,3338.0,1085.1500244140625,1740.300048828125,6707.25,539.3499755859375
2021-07-02 09:15:00+05:30,1493.5999755859375,3676.0,4213.5,2355.449951171875,5986.39990234375,523.4000244140625,3569.35009765625,980.0,147.4499969482422,682.4000244140625,2936.0,378.1499938964844,638.9000244140625,1012.0,203.14999389648438,1720.300048828125,1487.1500244140625,7589.4501953125,17571.25,117.8499984741211,119.80000305175781,2116.300048828125,759.9500122070312,115.74000549316406,3311.699951171875,1079.5,1754.0,6730.4501953125,538.0
2021-07-02 10:15:00+05:30,1485.6500244140625,3680.449951171875,4187.10009765625,2339.909912109375,6007.60009765625,524.5,3563.35009765625,978.5999755859375,146.8000030517578,680.0499877929688,2927.550048828125,378.0,635.5499877929688,1008.2999877929688,202.75,1719.3499755859375,1481.5,7584.0,17530.099609375,117.80000305175781,119.1500015258789,2117.949951171875,760.0999755859375,115.0949935913086,3300.199951171875,1077.4000244140625,1748.3499755859375,6708.60009765625,534.7000122070312
2021-07-02 11:15:00+05:30,1487.6500244140625,3686.25,4185.7998046875,2338.31982421875,6010.0,532.75,3563.050048828125,978.25,146.89999389648438,680.7000122070312,2926.25,379.0,636.5999755859375,1011.7000122070312,202.6999969482422,1723.1500244140625,1480.5999755859375,7569.2998046875,17511.099609375,117.30000305175781,118.94999694824219,2118.75,766.7000122070312,115.0199966430664,3303.050048828125,1078.0,1751.5,6718.7001953125,536.0
2021-07-02 12:15:00+05:30,1482.0,3687.050048828125,4175.0,2352.369873046875,6015.5,527.2999877929688,3552.0,976.25,146.9499969482422,681.5,2918.199951171875,377.79998779296875,639.4500122070312,1012.4000244140625,202.64999389648438,1722.0,1488.199951171875,7561.25,17552.94921875,117.4000015258789,118.69999694824219,2126.949951171875,766.0999755859375,114.29499816894531,3313.800048828125,1084.75,1764.5,6722.5498046875,536.0499877929688
2021-07-02 13:15:00+05:30,1429.75,3708.89990234375,4182.9501953125,2356.619873046875,5996.89990234375,527.0999755859375,3546.60009765625,977.5499877929688,146.8000030517578,681.5,2918.14990234375,375.0,638.7000122070312,1010.0999755859375,202.4499969482422,1717.050048828125,1479.3499755859375,7572.5,17555.349609375,117.55000305175781,118.30000305175781,2125.550048828125,760.6500244140625,113.30000305175781,3316.199951171875,1090.199951171875,1757.199951171875,6725.64990234375,535.5
2021-07-02 14:15:00+05:30,1423.800048828125,3736.300048828125,4175.0,2349.02001953125,5995.0,525.1500244140625,3552.60009765625,978.9000244140625,147.8000030517578,688.1500244140625,2922.0,375.79998779296875,640.2000122070312,1009.9000244140625,202.35000610351562,1714.0,1485.199951171875,7577.7998046875,17612.55078125,117.3499984741211,118.3499984741211,2129.75,762.5999755859375,113.55000305175781,3324.25,1090.050048828125,1760.0,6727.5,538.4000244140625
2021-07-02 15:15:00+05:30,1422.449951171875,3733.199951171875,4175.35009765625,2353.0,5997.75,525.7000122070312,3552.0,979.2000122070312,147.5,688.0,2922.39990234375,376.6499938964844,640.25,1009.6500244140625,202.5,1715.1500244140625,1485.6500244140625,7573.85009765625,17602.0,117.8499984741211,118.8499984741211,2131.550048828125,766.0,113.79000091552734,3326.89990234375,1089.4000244140625,1754.75,6719.89990234375,538.6500244140625
2021-07-05 09:15:00+05:30,1412.25,3741.0,4236.60009765625,2372.60009765625,6044.0,527.7000122070312,3543.199951171875,980.1500244140625,148.64999389648438,683.5,2936.14990234375,382.95001220703125,644.0999755859375,1016.5999755859375,202.9499969482422,1731.550048828125,1506.449951171875,7675.0,17610.0,118.0999984741211,119.30000305175781,2141.39990234375,770.75,114.05000305175781,3349.949951171875,1085.25,1752.4000244140625,6752.0,538.0
2021-07-05 10:15:00+05:30,1386.5,3753.949951171875,4219.85009765625,2382.18994140625,6062.7998046875,525.4500122070312,3543.199951171875,979.0,149.10000610351562,683.0,2934.300048828125,382.6000061035156,643.0999755859375,1016.7000122070312,203.0500030517578,1733.4000244140625,1506.0999755859375,7661.2998046875,17600.0,118.0,119.55000305175781,2149.64990234375,769.4000244140625,114.0250015258789,3353.39990234375,1084.4000244140625,1756.0,6752.0,537.1500244140625
2021-07-05 11:15:00+05:30,1387.1500244140625,3744.449951171875,4207.14990234375,2385.10009765625,6085.0,526.6500244140625,3538.050048828125,977.7000122070312,149.14999389648438,683.0999755859375,2947.0,385.3999938964844,644.0999755859375,1016.0,203.0500030517578,1733.199951171875,1513.050048828125,7637.35009765625,17567.44921875,118.1500015258789,119.9000015258789,2149.14990234375,768.0999755859375,114.30000305175781,3346.800048828125,1081.5,1750.9000244140625,6735.7001953125,537.6500244140625
2021-07-05 12:15:00+05:30,1363.800048828125,3717.0,4200.0,2380.0,6082.35009765625,525.5499877929688,3539.800048828125,977.3499755859375,149.1999969482422,682.1500244140625,2943.0,386.1499938964844,644.8499755859375,1019.4000244140625,203.0,1733.4000244140625,1508.75,7602.0,17606.44921875,118.80000305175781,120.05000305175781,2147.0,767.75,115.48500061035156,3330.89990234375,1080.5999755859375,1750.0,6739.25,536.9500122070312
2021-07-05 13:15:00+05:30,1373.949951171875,3714.050048828125,4202.14990234375,2382.800048828125,6078.0,524.7000122070312,3540.0,973.25,149.39999389648438,680.0999755859375,2937.0,388.6000061035156,646.3499755859375,1021.0499877929688,204.10000610351562,1738.699951171875,1508.8499755859375,7599.75,17656.849609375,118.6500015258789,119.69999694824219,2147.25,768.0,115.53499603271484,3328.199951171875,1079.5,1744.9000244140625,6718.14990234375,535.9000244140625
2021-07-05 14:15:00+05:30,1390.550048828125,3715.75,4199.5498046875,2386.760009765625,6077.0,523.8499755859375,3526.949951171875,974.0499877929688,149.8000030517578,677.2999877929688,2937.550048828125,389.8500061035156,647.9500122070312,1021.0999755859375,203.6999969482422,1732.0999755859375,1508.800048828125,7607.60009765625,17653.849609375,118.5,121.19999694824219,2148.800048828125,765.9500122070312,115.68000793457031,3321.89990234375,1074.0,1751.1500244140625,6716.14990234375,536.6500244140625
